Index,Date,Secteur,Commentaire semaine,Commentaire jour,Code_entrée,Entrée,Code_plat,Plat,Code_légumes,Légumes,Code_laitage,Laitage,Code_dessert,Dessert,Code_gouter,Gouter,Code_gouter_02,Gouter_02,Taux participation,Température,Humidité,Vitesse du vent moyen 10 mn,Taux gaspillage,Attente moyenne,Allergies
919,2017-05-23,2,,,,"Salade fromagère (salade verte, gruyère râpé ou dé de gruyère)",,Filet de lieu sauce dieppoise,AB,Pommes boulangères,,,,Compote pommes/ framboises,,Cake aux pépites de chocolat/ yaourt,,,0.94,17,72,1.5,0.04,7.5427662183103,0
920,2017-05-23,3,,,,"Salade fromagère (salade verte, gruyère râpé ou dé de gruyère)",,Filet de lieu sauce dieppoise,AB,Pommes boulangères,,,,Compote pommes/ framboises,,Cake aux pépites de chocolat/ yaourt,,,0.93,17,72,1.5,0.05,0.506841351874457,0.02
921,2017-05-24,1,,,FLS,Tomates vinaigrette,VPF,Escalope de porc charcutière,,Salsifis panachés,,Semoule au lait,,,,Pain/ beurre/ kiwi/ lait,,,0.57,16.6,88,2.4,0.09,0,0.02
922,2017-05-24,2,,,FLS,Tomates vinaigrette,VPF,Escalope de porc charcutière,,Salsifis panachés,,Semoule au lait,,,,Pain/ beurre/ kiwi/ lait,,,0.58,16.6,88,2.4,0.06,2.86804785668617,0.02
923,2017-05-24,3,,,FLS,Tomates vinaigrette,VPF,Escalope de porc charcutière,,Salsifis panachés,,Semoule au lait,,,,Pain/ beurre/ kiwi/ lait,,,0.56,16.6,88,2.4,0.11,24.055895647047,0
924,2017-05-25,1,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,,0.93,22.5,63,6.6,0.1,27.2811172785093,0
925,2017-05-25,3,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,,0.92,22.5,63,6.6,0.08,0,0
926,2017-05-25,2,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,,0.89,22.5,63,6.6,0.09,0,0
927,2017-05-26,3,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,,0.91,23.2,57,5.5,0.09,32.0159401543229,0
928,2017-05-26,1,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,,0.91,23.2,57,5.5,0.06,0,0.02
929,2017-05-26,2,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,CENTRE FERMÉ,,,0.94,23.2,57,5.5,0.08,5.82843254508181,0.02
930,2017-05-29,2,,,,Sardines,,Aiguillettes de poulet aux herbes,,Petits pois/ carottes,,Emmenthal,,Pomme,,Pain/ beurre/ barre chocolatée/ lait,,,0.89,17.8,94,2.7,0.23,6.75615462028423,0
931,2017-05-29,1,,,,Sardines,,Aiguillettes de poulet aux herbes,,Petits pois/ carottes,,Emmenthal,,Pomme,,Pain/ beurre/ barre chocolatée/ lait,,,0.91,17.8,94,2.7,0.23,12.4801349837895,0.02
932,2017-05-29,3,,,,Sardines,,Aiguillettes de poulet aux herbes,,Petits pois/ carottes,,Emmenthal,,Pomme,,Pain/ beurre/ barre chocolatée/ lait,,,0.92,17.8,94,2.7,0.25,11.3681892933735,0
933,2017-05-30,1,,,,Radis,VPF,Rôti de porc au jus,,Frites,AB,Yaourt nature sucré,,,,Pain/ confiture d'abricots/ lait,,,0.88,17,73,2.4,0.04,51.113958635502,0.02
934,2017-05-30,2,,,,Radis,VPF,Rôti de porc au jus,,Frites,AB,Yaourt nature sucré,,,,Pain/ confiture d'abricots/ lait,,,0.89,17,73,2.4,0.04,0,0
935,2017-05-30,3,,,,Radis,VPF,Rôti de porc au jus,,Frites,AB,Yaourt nature sucré,,,,Pain/ confiture d'abricots/ lait,,,0.97,17,73,2.4,0.04,16.5507027393254,0.02
936,2017-05-31,1,,,,Asperges sauce mousseline,,Escaloppe de dinde label dijonnaise,AB,Riz créole,,Petits suisses,,Kiwi,,Mini quatre quarts/ compote pommes-pêches/ lait,,,0.56,20,62,1.8,0.07,0,0.02
937,2017-05-31,2,,,,Asperges sauce mousseline,,Escaloppe de dinde label dijonnaise,AB,Riz créole,,Petits suisses,,Kiwi,,Mini quatre quarts/ compote pommes-pêches/ lait,,,0.56,20,62,1.8,0.12,8.25052048336298,0
938,2017-05-31,3,,,,Asperges sauce mousseline,,Escaloppe de dinde label dijonnaise,AB,Riz créole,,Petits suisses,,Kiwi,,Mini quatre quarts/ compote pommes-pêches/ lait,,,0.55,20,62,1.8,0.06,0,0
939,2017-06-01,3,,,FLS,Concombre vinaigrette,VBF,Rôti de bœuf au jus,AB,Tortis,,Crème chocolat,,,FLS,Pain/ beurre/ abricots/ lait,,,0.92,22.5,65,2,0.31,10.7345594966367,0.02
940,2017-06-01,1,,,FLS,Concombre vinaigrette,VBF,Tortis bolognaise,,,,Crème chocolat,,,FLS,Pain/ beurre/ abricots/ lait,,,0.93,22.5,65,2,0.17,21.8697588226738,0
941,2017-06-01,2,,,FLS,Concombre vinaigrette,VBF,Tajine de bœuf aux pruneaux,AB,Semoule aux épices,,Crème chocolat,,,FLS,Pain/ beurre/ abricots/ lait,,,0.92,22.5,65,2,0.22,0,0
942,2017-06-02,1,,,BBC,Rillettes/ salade,,Filet de lieu sauce crevette,,Gratin d'épinards panachés,,Tome des Pyrénées,,Banane,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.96,21.1,74,2.1,0.1,43.0083535107458,0
943,2017-06-02,2,,,BBC,Rillettes/ salade,,Filet de lieu sauce crevette,,Gratin d'épinards panachés,,Tome des Pyrénées,,Banane,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.93,21.1,74,2.1,0.11,0,0.02
944,2017-06-02,3,,,BBC,Rillettes/ salade,,Filet de lieu sauce crevette,,Gratin d'épinards panachés,,Tome des Pyrénées,,Banane,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.93,21.1,74,2.1,0.14,0,0
945,2017-06-05,1,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,,0.91,17.6,59,6.4,0.1,0,0
946,2017-06-05,2,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,,0.94,17.6,59,6.4,0.09,5.67619829984222,0
947,2017-06-05,3,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,FÉRIÉ,,,0.89,17.6,59,6.4,0.1,21.262039979102,0.02
948,2017-06-06,1,,,,Salade aux croûtons,,Sot-l'y-laisse de dinde label sauce champignons,,Haricots verts,,Riz au lait,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.93,15.3,67,8.4,0.15,0,0
949,2017-06-06,3,,,,Salade aux croûtons,,Sot-l'y-laisse de dinde label sauce champignons,,Haricots verts,,Riz au lait,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.91,15.3,67,8.4,0.2,0,0
950,2017-06-06,2,,,,Salade aux croûtons,,Sot-l'y-laisse de dinde label sauce champignons,,Haricots verts,,Riz au lait,,,,Pain/ beurre/ barre chocolatée/ lait,,,0.9,15.3,67,8.4,0.22,0,0.02
951,2017-06-07,2,,,AB/FLS,Betteraves cuites,VPF,Jambon braisé au jus,,Lentilles cuisinées,,Edam,,Pomme,,Petits suisses/ cake aux fruits,,,0.55,14.6,69,4.9,0.01,10.900410239386,0
952,2017-06-07,3,,,AB/FLS,Betteraves cuites,VPF,Jambon braisé au jus,,Lentilles cuisinées,,Edam,,Pomme,,Petits suisses/ cake aux fruits,,,0.57,14.6,69,4.9,0.05,3.21762889453686,0.02
953,2017-06-07,1,,,AB/FLS,Betteraves cuites,VPF,Jambon braisé au jus,,Lentilles cuisinées,,Edam,,Pomme,,Petits suisses/ cake aux fruits,,,0.54,14.6,69,4.9,0.06,0,0
954,2017-06-08,1,,,FLS,Radis,VBF,Rôti de bœuf au jus,,Carottes ménagères,,Île flottante,,,,Pain/ beurre/ banane/ lait,,,0.94,17.9,75,5.2,0.18,22.1389289264971,0
955,2017-06-08,2,,,FLS,Radis,VBF/AB,Tortis bolognaise,,,,Île flottante,,,,Pain/ beurre/ banane/ lait,,,0.9,17.9,75,5.2,0.04,0,0.02
956,2017-06-08,3,,,FLS,Radis,VBF,Tajine de bœuf aux pruneaux,AB,Tortis,,Île flottante,,,,Pain/ beurre/ banane/ lait,,,0.94,17.9,75,5.2,0.07,0,0
957,2017-06-09,2,,,FLS,Chou rouge/ raisin,,Filet de lieu sauce moules,,Pommes vapeur,,Fromage blanc,FLS,Fraises,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,18.3,61,5,0.04,0,0
958,2017-06-09,1,,,FLS,Chou rouge/ raisin,,Filet de lieu sauce moules,,Pommes vapeur,,Fromage blanc,FLS,Fraises,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,18.3,61,5,0.04,33.0308391342891,0
959,2017-06-09,3,,,FLS,Chou rouge/ raisin,,Filet de lieu sauce moules,,Pommes vapeur,,Fromage blanc,FLS,Fraises,,Pain/ beurre/ corbeille de fruits/ lait ou fromage,,,0.92,18.3,61,5,0.04,0,0
960,2017-06-12,3,,,,Salade de maïs au thon,VPF,Sauté de porc sauce charcutière,,Salsifis panachés,,Carré frais,FLS,Abricots,,Pain/ beurre/ barre chocolatée/ lait,,,0.94,16.3,69,2.7,0.08,16.9325816235001,0
